0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62
0.45547217,0.9949137,1.0957322e-06,0.528699,0.9277512,-0.055774633,0.5578754,0.8104503,-0.08131693,0.49837825,0.72973806,-0.1066101,0.43212983,0.667974,-0.12683028,0.5364625,0.574842,-0.040070742,0.56645304,0.3936033,-0.08423896,0.5791176,0.28301388,-0.10729035,0.5802536,0.1901125,-0.11688891,0.45727092,0.5764987,-0.044923946,0.41777888,0.3800674,-0.09973907,0.39504468,0.2613002,-0.13024634,0.37163225,0.17107385,-0.13704672,0.39454192,0.625419,-0.05603324,0.39944902,0.60864514,-0.1371202,0.43940982,0.70907557,-0.15737003,0.4606453,0.7799356,-0.14143044,0.35069853,0.6973595,-0.070545845,0.38009322,0.7185906,-0.13011892,0.420278,0.80036145,-0.13327435,0.44469061,0.8586756,-0.11531182
0.5320922,0.9547645,1.0878848e-06,0.6239102,0.93070924,-0.050381627,0.69777936,0.85043466,-0.077635676,0.69425577,0.75542116,-0.105394825,0.65673476,0.6784702,-0.12784263,0.6946569,0.59877574,-0.04008776,0.76037437,0.45422238,-0.081566855,0.79697615,0.36436126,-0.102130845,0.8227756,0.28785378,-0.109149866,0.6177065,0.57444453,-0.04689474,0.63128686,0.39219743,-0.100404225,0.64719194,0.27843937,-0.12888448,0.656068,0.19044927,-0.1337943,0.55008215,0.59415066,-0.059102155,0.6195183,0.6056934,-0.14054333,0.6425295,0.7219199,-0.16122892,0.642083,0.8032417,-0.14521672,0.49795392,0.6459416,-0.073900156,0.57281655,0.6979727,-0.1342747,0.5941521,0.7997034,-0.13949971,0.5947466,0.875068,-0.12244783
0.43107003,0.89943683,1.0535653e-06,0.49152926,0.79698634,-0.06093427,0.482627,0.6608032,-0.08415202,0.39460248,0.59468454,-0.10638217,0.31733915,0.54246026,-0.1224063,0.42509437,0.4470433,-0.031588655,0.40743187,0.25916466,-0.074160345,0.39177078,0.14724243,-0.09863738,0.37062496,0.053586602,-0.112354204,0.34876433,0.48394436,-0.034506343,0.25256723,0.31043553,-0.09068623,0.19494465,0.20287308,-0.12478009,0.14867452,0.116904795,-0.13669057,0.29827666,0.56297255,-0.044975676,0.26575142,0.5006356,-0.13163982,0.3284777,0.5936266,-0.1503659,0.3712089,0.6630105,-0.1342539,0.27189875,0.6571746,-0.059386436,0.27693146,0.65219796,-0.13468955,0.3299304,0.7240735,-0.14543352,0.36864448,0.77383274,-0.13161638
0.44954792,0.9970958,1.2367807e-06,0.53117317,0.9245568,-0.056342047,0.5685988,0.8027016,-0.08279416,0.508868,0.71834433,-0.10849493,0.43788385,0.6651694,-0.1290771,0.5356638,0.56113255,-0.043128494,0.57448983,0.37771356,-0.08818639,0.59336555,0.263194,-0.11224222,0.5978992,0.1675641,-0.12278938,0.45090604,0.56585485,-0.049586993,0.41203666,0.3556856,-0.105440155,0.39350355,0.22954816,-0.13763545,0.37194058,0.13420731,-0.14569025,0.38581696,0.62048346,-0.061948504,0.40687925,0.59030855,-0.14720882,0.4502005,0.68429846,-0.17135814,0.46863565,0.75507,-0.15732406,0.34256583,0.6993126,-0.0772572,0.3938539,0.7154261,-0.14351372,0.44282785,0.7961218,-0.15035713,0.4684577,0.8584717,-0.13374877
0.31046015,0.9176927,6.7616907e-07,0.29686874,0.7516444,0.03747158,0.33581442,0.6221886,0.03566458,0.3994449,0.5682945,0.020133933,0.46149358,0.549184,0.0048390543,0.3255149,0.51835614,0.005804215,0.33205244,0.348511,-0.014679638,0.33502078,0.24315646,-0.023313511,0.3409493,0.163131,-0.026559742,0.38173378,0.5432244,-0.031905204,0.4486673,0.36317313,-0.056727447,0.49237338,0.25385052,-0.07084034,0.52916014,0.17487243,-0.07649049,0.43175453,0.5965381,-0.06468617,0.5151759,0.487795,-0.08626902,0.5035126,0.54389465,-0.071339555,0.48196638,0.5923885,-0.050744742,0.47804353,0.6661514,-0.09468454,0.5296199,0.5665114,-0.09130275,0.5143181,0.59010416,-0.060635082,0.49546754,0.6202757,-0.032737404
0.41792798,0.91389567,8.496911e-07,0.4889628,0.8449408,-0.033867978,0.51805633,0.71012145,-0.041293487,0.470663,0.62493396,-0.050206617,0.4103511,0.58193606,-0.055640753,0.50782585,0.53820914,-0.0020999042,0.54955596,0.40291697,-0.023357442,0.5703776,0.3181772,-0.037289884,0.58612776,0.2511682,-0.0443737,0.44172898,0.535944,-0.008502517,0.42966735,0.36752474,-0.03594472,0.43698737,0.27073425,-0.05304935,0.44422215,0.19791993,-0.058229942,0.38520733,0.5741378,-0.020830076,0.4041705,0.49455255,-0.07495567,0.4354247,0.5780773,-0.08546557,0.44463632,0.6473528,-0.07303254,0.34186,0.6338285,-0.035017457,0.3786118,0.5754555,-0.07914584,0.4101766,0.6394583,-0.07669716,0.42150712,0.7005671,-0.06159015
0.5177752,0.96852493,9.614337e-07,0.5952147,0.9148094,-0.04676707,0.648207,0.7959194,-0.06621394,0.63141733,0.7017521,-0.085377485,0.59075826,0.6235999,-0.09925717,0.61484957,0.60768825,-0.023200473,0.66894346,0.4748875,-0.054584876,0.70148665,0.39384153,-0.07428874,0.7293827,0.32397032,-0.08455907,0.55304253,0.59807885,-0.027187461,0.5491218,0.4175536,-0.0667219,0.56567854,0.31796956,-0.08831555,0.5805539,0.24030381,-0.09492334,0.49982342,0.62661856,-0.03745734,0.55676895,0.5522549,-0.10302571,0.5881946,0.65585923,-0.109587364,0.59030765,0.72792983,-0.09202172,0.46268454,0.67670214,-0.05080608,0.53182256,0.635518,-0.10147873,0.5585342,0.7164072,-0.09743956,0.5564219,0.778877,-0.079883754
0.36749062,0.895838,7.724609e-07,0.44113562,0.82767427,-0.041282587,0.4707505,0.7047957,-0.05564635,0.42762622,0.61298066,-0.07062775,0.36786476,0.56099486,-0.082236804,0.4520135,0.52216524,-0.017480342,0.4892861,0.38213146,-0.041847873,0.5047109,0.29138112,-0.059151072,0.51294893,0.21682304,-0.069626644,0.3863227,0.51806915,-0.020837355,0.36761892,0.3526858,-0.051182352,0.36202273,0.25063816,-0.07127744,0.35525256,0.17276889,-0.08052891,0.3309637,0.5530264,-0.029386844,0.3324179,0.45770544,-0.08028012,0.3681947,0.53355926,-0.08701219,0.38275802,0.60443944,-0.074184865,0.2851378,0.6089433,-0.041034896,0.29725605,0.51645076,-0.08073465,0.33286887,0.5646616,-0.074920185,0.3518261,0.6280451,-0.058514353
0.2851159,0.94444025,1.1950228e-06,0.38579026,0.9169362,-0.058892943,0.45693052,0.81235355,-0.08752245,0.40850326,0.69228816,-0.11687194,0.3409471,0.6031579,-0.14265583,0.49198973,0.54269624,-0.038422327,0.5821419,0.38532686,-0.081769146,0.63110673,0.27206922,-0.111688234,0.6647005,0.1734111,-0.13168037,0.40866128,0.5033975,-0.046798617,0.4364532,0.29461303,-0.098640874,0.45262668,0.16000327,-0.13565691,0.46390533,0.045709908,-0.1553462,0.3290379,0.5245529,-0.061397754,0.34901083,0.40046328,-0.14344856,0.3681494,0.51596165,-0.15863022,0.3715398,0.6119336,-0.1443431,0.25474566,0.58679247,-0.079528056,0.28260046,0.5021593,-0.14896728,0.3116095,0.58770186,-0.14884341,0.3238261,0.6718226,-0.1299563
0.21139875,0.96166205,1.3359838e-06,0.3194093,0.9604657,-0.06363657,0.4079218,0.87072724,-0.0959775,0.38137895,0.73149914,-0.12923104,0.33100855,0.61319155,-0.15809532,0.497441,0.60738206,-0.04401412,0.6165379,0.46819726,-0.09370434,0.6872479,0.3688901,-0.12816377,0.74311817,0.27583456,-0.15148127,0.4176958,0.5379227,-0.053118475,0.48366904,0.33104318,-0.11351985,0.5212941,0.19294912,-0.1567028,0.55400187,0.069743395,-0.17987044,0.32813054,0.5332138,-0.068306334,0.37108904,0.41601735,-0.16120492,0.35293946,0.55130696,-0.17582025,0.3309039,0.6517962,-0.15814526,0.23810163,0.5759285,-0.087533526,0.2729444,0.51509076,-0.16885564,0.2807781,0.6220676,-0.17064998,0.27861112,0.7148483,-0.15003999
0.65977633,0.933678,6.7564173e-07,0.5832869,0.8935994,-0.012403395,0.5306873,0.7965018,-0.016156444,0.5358374,0.6959984,-0.026094098,0.56645346,0.6248051,-0.034943238,0.5130203,0.6937959,0.0086064115,0.4508542,0.5980622,-0.006221489,0.41471237,0.53767526,-0.014751851,0.38513756,0.48561126,-0.019582639,0.56025904,0.66995883,-0.0037422306,0.5350855,0.53389573,-0.021769058,0.5185639,0.456856,-0.03424801,0.5094834,0.39559227,-0.03883967,0.6103225,0.67784727,-0.02005825,0.5858785,0.6091699,-0.056378286,0.5791829,0.69041663,-0.06160034,0.5835407,0.75159323,-0.051942967,0.65873706,0.7021976,-0.036996014,0.6306459,0.6420054,-0.061461862,0.61683524,0.70304805,-0.05437884,0.61397237,0.7604819,-0.042102586
0.680909,0.9238032,8.795413e-07,0.62390006,0.86429197,-0.02088814,0.6031416,0.7443196,-0.03129824,0.643958,0.65828115,-0.04490105,0.69418335,0.6109764,-0.057498798,0.5990518,0.6290305,-0.011503248,0.5789192,0.50698924,-0.03099168,0.5699539,0.4282986,-0.04096415,0.5655539,0.36728725,-0.047860242,0.64904666,0.6316712,-0.022131355,0.6728046,0.48937172,-0.048562616,0.69237196,0.40992182,-0.06591026,0.7120833,0.3518834,-0.0732366,0.6941171,0.66571385,-0.03560918,0.71215916,0.6026375,-0.074329756,0.6866097,0.672489,-0.07743841,0.67078596,0.7222521,-0.067907095,0.7312851,0.71668273,-0.05049531,0.7273126,0.6751566,-0.08019507,0.7082898,0.72980416,-0.07442306,0.6978255,0.77172077,-0.06280112
0.7667518,0.79313946,8.189137e-07,0.70477545,0.73502874,-0.027282549,0.6768614,0.60698617,-0.039442185,0.7214494,0.5103462,-0.054502733,0.7704516,0.44421864,-0.06832831,0.66511416,0.4881475,-0.012143963,0.6365019,0.3659208,-0.0369273,0.62263393,0.28786042,-0.049664203,0.6169075,0.22820297,-0.05531864,0.7131042,0.4853753,-0.020671224,0.71105695,0.33389372,-0.051846452,0.709999,0.24245203,-0.068879336,0.7161563,0.16831651,-0.07292836,0.7620543,0.51194435,-0.034061532,0.7673961,0.449704,-0.08317953,0.74795514,0.5359102,-0.08864031,0.74072933,0.5922333,-0.074915,0.80497813,0.55573756,-0.04894894,0.7949477,0.50130236,-0.08180085,0.7762269,0.5642896,-0.07453538,0.768589,0.60848564,-0.059434112
0.39773193,0.9453863,8.066618e-07,0.32180196,0.8802199,-0.0114427535,0.27330908,0.75852334,-0.021714278,0.2926815,0.6672291,-0.040237386,0.34623984,0.6136151,-0.05871024,0.32528013,0.59578365,0.0028726794,0.29467714,0.46526945,-0.014694491,0.27696335,0.38741577,-0.023383724,0.26830652,0.3189381,-0.029328328,0.3854828,0.5938843,-0.016268125,0.41060305,0.43148923,-0.040643986,0.41898495,0.331704,-0.05558299,0.4288596,0.25540984,-0.060751576,0.43777597,0.62678546,-0.039004188,0.40054703,0.54312325,-0.0872281,0.36192393,0.6242918,-0.09554524,0.34800613,0.69517905,-0.08541322,0.47961956,0.67831874,-0.061778516,0.42170274,0.62389606,-0.10014866,0.3820958,0.6974517,-0.09681867,0.36713427,0.7678321,-0.08467665
0.30862367,0.93201405,7.9604365e-07,0.226163,0.8520576,-0.015474917,0.18568823,0.74054885,-0.031874143,0.20403859,0.6569873,-0.055698585,0.24908724,0.6072898,-0.0774851,0.25263047,0.5773274,-0.0074956533,0.22480452,0.45699233,-0.03052913,0.21108031,0.38559443,-0.042936604,0.20650944,0.3213971,-0.050403703,0.31931388,0.5799691,-0.02557574,0.33335257,0.4445309,-0.05594339,0.34587377,0.35327625,-0.074831545,0.35474443,0.28058133,-0.08171587,0.3708496,0.61655515,-0.04712069,0.29695326,0.57910144,-0.095754094,0.25823563,0.6619327,-0.10408096,0.24344663,0.73159194,-0.09342696,0.402306,0.6717924,-0.06963684,0.31951064,0.6392062,-0.1023061,0.2698283,0.6935426,-0.09878922,0.23978858,0.74957335,-0.087079465
0.42641592,0.86914164,6.474602e-07,0.3236145,0.8264346,-0.010128547,0.2589518,0.7127414,-0.014455443,0.26408765,0.60139346,-0.028629515,0.29180485,0.51919645,-0.04078551,0.26987195,0.5274467,0.026294705,0.20692435,0.42529988,0.010260554,0.1657658,0.36151356,-0.0027732162,0.13156268,0.30621758,-0.010162969,0.32961974,0.5005112,0.006937782,0.31101486,0.33556968,-0.012162144,0.28886378,0.23323974,-0.02837705,0.27203968,0.1624842,-0.03386314,0.3896439,0.512857,-0.018223345,0.3380473,0.44793057,-0.060552053,0.32002145,0.5301112,-0.07298231,0.3194492,0.60609174,-0.06507889,0.44489008,0.545348,-0.044274658,0.39086086,0.48885983,-0.07090116,0.3545298,0.54887116,-0.06433939,0.3362376,0.6168887,-0.05093689
0.5854791,0.92587364,1.0477885e-06,0.53588736,0.82771295,-0.023285918,0.53259337,0.7064587,-0.040447265,0.5900384,0.6417686,-0.06284874,0.65472263,0.61560225,-0.08376231,0.5802711,0.56938905,-0.01996903,0.58419997,0.42878968,-0.044605058,0.5947354,0.34698915,-0.05772497,0.60784245,0.27879128,-0.06558431,0.638764,0.59893805,-0.034278307,0.70555925,0.46424627,-0.062565975,0.74620247,0.3815343,-0.07947753,0.7813772,0.32068187,-0.08601634,0.6789847,0.6623723,-0.05229841,0.6865981,0.6004394,-0.09560261,0.63182265,0.66315246,-0.10025473,0.5997228,0.71099645,-0.08913223,0.7075838,0.7390626,-0.072000034,0.70883054,0.6766459,-0.10096519,0.66059154,0.70946413,-0.09288658,0.6240585,0.7439071,-0.07902764
0.6202802,0.9517226,1.2162908e-06,0.537905,0.8410014,-0.03439145,0.51045716,0.68875134,-0.057560973,0.57529896,0.58455527,-0.08735393,0.6478913,0.52936167,-0.11581834,0.54812896,0.478541,-0.025227137,0.5224161,0.30923912,-0.062339786,0.5098707,0.19756407,-0.087098874,0.50291705,0.10218647,-0.10433105,0.6304182,0.49403766,-0.044307172,0.6738511,0.3029797,-0.08509208,0.7051275,0.18090138,-0.112656236,0.7346401,0.08749843,-0.12679522,0.6940972,0.5614626,-0.06916667,0.69669884,0.474548,-0.13008411,0.64654183,0.5704301,-0.1386891,0.6151701,0.6482171,-0.1269848,0.74202764,0.6540488,-0.09682942,0.733469,0.57632446,-0.14050892,0.6799307,0.638527,-0.13231732,0.6374012,0.7031382,-0.115913816
0.62623364,0.9498277,1.224184e-06,0.56411535,0.8421883,-0.04098441,0.5565772,0.6962523,-0.06655343,0.6368585,0.61479807,-0.09553374,0.71459734,0.56715214,-0.122036554,0.6058626,0.48338568,-0.037451513,0.60402566,0.3012929,-0.075623214,0.60902786,0.18741977,-0.09703916,0.616367,0.09271935,-0.11084011,0.6886765,0.5100438,-0.05098607,0.75697047,0.32874042,-0.09296497,0.80755943,0.2179997,-0.11958181,0.852077,0.13541439,-0.13216633,0.7452593,0.5858475,-0.069912486,0.76497084,0.5245995,-0.1303178,0.70895976,0.60653394,-0.14074127,0.67245245,0.6674595,-0.13063926,0.7842063,0.6830176,-0.091959774,0.78563803,0.6424461,-0.13789627,0.728878,0.6948861,-0.13479675,0.6839908,0.740487,-0.121546164
0.53310674,0.97976565,1.2337077e-06,0.41743454,0.93447256,-0.043264244,0.3320229,0.8290311,-0.074962765,0.33920413,0.71752244,-0.11131309,0.39134175,0.62718946,-0.14418724,0.3560106,0.55633456,-0.03239762,0.29710853,0.3993628,-0.06773126,0.25912377,0.30662072,-0.08817307,0.22660667,0.22365084,-0.10045601,0.4413426,0.53470564,-0.04679775,0.44106957,0.32027736,-0.081569135,0.43641356,0.1931825,-0.10027816,0.43046263,0.09778297,-0.10668283,0.5215795,0.5682142,-0.06826989,0.48082715,0.5020164,-0.12556373,0.4546319,0.6123591,-0.13365375,0.44395003,0.7026977,-0.1201905,0.59340703,0.6332428,-0.0932638,0.5513757,0.58510345,-0.12993091,0.51080614,0.6676082,-0.12051926,0.48547357,0.747222,-0.10338842
0.5779809,0.9677129,1.119917e-06,0.48313493,0.913199,-0.03786486,0.4214357,0.7920114,-0.062280055,0.44862223,0.67903847,-0.091625296,0.4897635,0.59316754,-0.11832647,0.43378165,0.53705895,-0.02648118,0.3795311,0.3793221,-0.05868512,0.34726122,0.27813464,-0.07833233,0.3213573,0.19046372,-0.09143875,0.51523346,0.52405345,-0.041444466,0.5204299,0.32370436,-0.07705582,0.52188396,0.20035774,-0.09924163,0.52327746,0.107020915,-0.1090706,0.58734035,0.56337166,-0.062715665,0.55711156,0.48590678,-0.12097336,0.5268167,0.5956329,-0.13054867,0.51253754,0.6802037,-0.1193043,0.6492077,0.6294355,-0.086883165,0.6175201,0.57526505,-0.12903403,0.5755318,0.65964276,-0.12442602,0.54768795,0.7347971,-0.11082214
0.75364846,0.87593377,9.840053e-07,0.7701807,0.72551644,0.00601944,0.7260048,0.5908048,-0.00070758397,0.6603991,0.5311893,-0.011660932,0.60044813,0.52574223,-0.023650326,0.70654523,0.515892,-0.01956349,0.6749681,0.34853476,-0.041149896,0.6651213,0.24680364,-0.052457597,0.6586468,0.17037368,-0.05506166,0.64371365,0.5569148,-0.03302497,0.55280685,0.41358012,-0.05086035,0.49570853,0.33036974,-0.06001663,0.45062292,0.2745101,-0.06288575,0.5917496,0.61772716,-0.0435481,0.54912895,0.5437241,-0.0589357,0.57892084,0.576257,-0.05444385,0.6043388,0.61932296,-0.043173715,0.55330503,0.67975116,-0.05347113,0.5366314,0.6261127,-0.054303594,0.5626154,0.65327185,-0.037266456,0.58315253,0.6882304,-0.018903978
0.776958,0.8825208,1.0847222e-06,0.82080996,0.7350867,-0.0015754624,0.80205953,0.597377,-0.011495527,0.7394378,0.52751184,-0.023501415,0.6749675,0.5163712,-0.03710133,0.79348683,0.53114486,-0.029457847,0.8044564,0.35927773,-0.058324274,0.81713986,0.2549118,-0.07541345,0.8295484,0.17420176,-0.0827438,0.720704,0.5471395,-0.039740674,0.6550464,0.37144536,-0.063698925,0.629871,0.2711018,-0.073845424,0.61173046,0.19773465,-0.07817316,0.6584083,0.58901036,-0.048162777,0.61445796,0.4888317,-0.073586,0.6385015,0.5311141,-0.070700645,0.65530604,0.58484757,-0.05929097,0.6125441,0.6400267,-0.056011055,0.5972193,0.57964724,-0.0678716,0.6188192,0.6116153,-0.05549669,0.6337445,0.65234673,-0.039903138
